CONTRACT_ID,PLAN_ID,RXCUI,TIER,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTH_YN,STEP_THERAPY_YN,CAPPED_BENEFIT_YN
H0543,86,310410,2,0, , ,N,N,N
H0543,86,314228,2,1,4,30,N,N,N
H0543,86,309594,2,0, , ,N,N,N
H0543,86,314229,2,1,4,30,N,N,N
H0543,140,312950,2,1,4,30,N,N,N
H0543,140,1367410,2,0, , ,N,N,N
H0543,140,310410,2,0, , ,N,N,N
H0543,140,314228,2,1,4,30,N,N,N
H0543,140,309594,2,0, , ,N,N,N
H0543,140,314229,2,1,4,30,N,N,N
H0543,145,312950,2,1,4,30,N,N,N
H0543,145,1367410,2,0, , ,N,N,N
H0543,145,310410,2,0, , ,N,N,N
H0543,145,314228,2,1,4,30,N,N,N
H0543,145,309594,2,0, , ,N,N,N
H0543,145,314229,2,1,4,30,N,N,N
H0543,146,312950,2,1,4,30,N,N,N
H0543,146,1367410,2,0, , ,N,N,N
H0543,146,310410,2,0, , ,N,N,N
H0543,146,314228,2,1,4,30,N,N,N
H0543,146,309594,2,0, , ,N,N,N
H0543,146,314229,2,1,4,30,N,N,N
H0543,147,312950,2,1,4,30,N,N,N
H0543,147,1367410,2,0, , ,N,N,N
H0543,147,310410,2,0, , ,N,N,N
H0543,147,314228,2,1,4,30,N,N,N
H0543,147,309594,2,0, , ,N,N,N
H0543,147,314229,2,1,4,30,N,N,N
H0543,151,312950,2,1,4,30,N,N,N
H0543,151,1367410,2,0, , ,N,N,N
H0543,151,310410,2,0, , ,N,N,N
H0543,151,314228,2,1,4,30,N,N,N
H0543,151,309594,2,0, , ,N,N,N
H0543,151,314229,2,1,4,30,N,N,N
H0543,152,312950,2,1,4,30,N,N,N
H0543,152,1367410,2,0, , ,N,N,N
H0543,152,310410,2,0, , ,N,N,N
H0543,152,314228,2,1,4,30,N,N,N
H0543,152,309594,2,0, , ,N,N,N
H0543,152,314229,2,1,4,30,N,N,N
H0543,166,312950,2,1,4,30,N,N,N
H0543,166,1367410,2,0, , ,N,N,N
H0543,166,310410,2,0, , ,N,N,N
H0543,166,314228,2,1,4,30,N,N,N
H0543,166,309594,2,0, , ,N,N,N
H0543,166,314229,2,1,4,30,N,N,N
H0543,167,312950,2,1,4,30,N,N,N
H0543,167,1367410,2,0, , ,N,N,N
H0543,167,310410,2,0, , ,N,N,N
H0543,167,314228,2,1,4,30,N,N,N
H0543,167,309594,2,0, , ,N,N,N
H0543,167,314229,2,1,4,30,N,N,N
H0543,168,312950,2,1,4,30,N,N,N
H0543,168,1367410,2,0, , ,N,N,N
H0543,168,310410,2,0, , ,N,N,N
H0543,168,314228,2,1,4,30,N,N,N
H0543,168,309594,2,0, , ,N,N,N
H0543,168,314229,2,1,4,30,N,N,N
H0543,169,312950,2,1,4,30,N,N,N
H0543,169,1367410,2,0, , ,N,N,N
H0543,169,310410,2,0, , ,N,N,N
H0543,169,314228,2,1,4,30,N,N,N
H0543,169,309594,2,0, , ,N,N,N
H0543,169,314229,2,1,4,30,N,N,N
H0543,170,312950,2,1,4,30,N,N,N
H0543,170,1367410,2,0, , ,N,N,N
H0543,170,310410,2,0, , ,N,N,N
H0543,170,314228,2,1,4,30,N,N,N
H0543,170,309594,2,0, , ,N,N,N
H0543,170,314229,2,1,4,30,N,N,N
H0543,176,312950,2,1,4,30,N,N,N
H0543,176,1367410,2,0, , ,N,N,N
H0543,176,310410,2,0, , ,N,N,N
H0543,176,314228,2,1,4,30,N,N,N
H0543,176,309594,2,0, , ,N,N,N
H0543,176,314229,2,1,4,30,N,N,N
H0543,188,312950,2,1,4,30,N,N,N
H0543,188,1367410,2,0, , ,N,N,N
H0543,188,310410,2,0, , ,N,N,N
H0543,188,314228,2,1,4,30,N,N,N
H0543,188,309594,2,0, , ,N,N,N
H0543,188,314229,2,1,4,30,N,N,N
H0543,189,312950,2,1,4,30,N,N,N
H0543,189,1367410,2,0, , ,N,N,N
H0543,189,310410,2,0, , ,N,N,N
H0543,189,314228,2,1,4,30,N,N,N
H0543,189,309594,2,0, , ,N,N,N
H0543,189,314229,2,1,4,30,N,N,N
H0543,191,312950,2,1,4,30,N,N,N
H0543,191,1367410,2,0, , ,N,N,N
H0543,191,310410,2,0, , ,N,N,N
H0543,191,314228,2,1,4,30,N,N,N
H0543,191,309594,2,0, , ,N,N,N
H0543,191,314229,2,1,4,30,N,N,N
H0543,193,312950,2,1,4,30,N,N,N
H0543,193,1367410,2,0, , ,N,N,N
H0543,193,310410,2,0, , ,N,N,N
H0543,193,314228,2,1,4,30,N,N,N
H0543,193,309594,2,0, , ,N,N,N
H0543,193,314229,2,1,4,30,N,N,N
H0543,196,312950,2,1,4,30,N,N,N
H0543,196,1367410,2,0, , ,N,N,N
H0543,196,310410,2,0, , ,N,N,N
H0543,196,314228,2,1,4,30,N,N,N
H0543,196,309594,2,0, , ,N,N,N
H0543,196,314229,2,1,4,30,N,N,N
H0543,204,312950,2,1,4,30,N,N,N
H0543,204,1367410,2,0, , ,N,N,N
H0543,204,310410,2,0, , ,N,N,N
H0543,204,314228,2,1,4,30,N,N,N
H0543,204,309594,2,0, , ,N,N,N
H0543,204,314229,2,1,4,30,N,N,N
H0543,214,312950,2,1,4,30,N,N,N
H0543,214,1367410,2,0, , ,N,N,N
H0543,214,310410,2,0, , ,N,N,N
H0543,214,314228,2,1,4,30,N,N,N
H0543,214,309594,2,0, , ,N,N,N
H0543,214,314229,2,1,4,30,N,N,N
H0543,217,312950,2,1,4,30,N,N,N
H0543,217,1367410,2,0, , ,N,N,N
H0543,217,310410,2,0, , ,N,N,N
H0543,217,314228,2,1,4,30,N,N,N
H0543,217,309594,2,0, , ,N,N,N
H0543,217,314229,2,1,4,30,N,N,N
H0543,218,312950,2,1,4,30,N,N,N
H0543,218,1367410,2,0, , ,N,N,N
H0543,218,310410,2,0, , ,N,N,N
H0543,218,314228,2,1,4,30,N,N,N
H0543,218,309594,2,0, , ,N,N,N
H0543,218,314229,2,1,4,30,N,N,N
H0543,219,312950,2,1,4,30,N,N,N
H0543,219,1367410,2,0, , ,N,N,N
H0543,219,310410,2,0, , ,N,N,N
H0543,219,314228,2,1,4,30,N,N,N
H0543,219,309594,2,0, , ,N,N,N
H0543,219,314229,2,1,4,30,N,N,N
H0543,220,312950,2,1,4,30,N,N,N
H0543,220,1367410,2,0, , ,N,N,N
H0543,220,310410,2,0, , ,N,N,N
H0543,220,314228,2,1,4,30,N,N,N
H0543,220,309594,2,0, , ,N,N,N
H0543,220,314229,2,1,4,30,N,N,N
H0543,221,312950,2,1,4,30,N,N,N
H0543,221,1367410,2,0, , ,N,N,N
H0543,221,310410,2,0, , ,N,N,N
H0543,221,314228,2,1,4,30,N,N,N
H0543,221,309594,2,0, , ,N,N,N
H0543,221,314229,2,1,4,30,N,N,N
H0543,222,312950,2,1,4,30,N,N,N
H0543,222,1367410,2,0, , ,N,N,N
H0543,222,310410,2,0, , ,N,N,N
H0543,222,314228,2,1,4,30,N,N,N
H0543,222,309594,2,0, , ,N,N,N
H0543,222,314229,2,1,4,30,N,N,N
H0543,223,312950,2,1,4,30,N,N,N
H0543,223,1367410,2,0, , ,N,N,N
H0543,223,310410,2,0, , ,N,N,N
H0543,223,314228,2,1,4,30,N,N,N
H0543,223,309594,2,0, , ,N,N,N
H0543,223,314229,2,1,4,30,N,N,N
H0543,224,312950,2,1,4,30,N,N,N
H0543,224,1367410,2,0, , ,N,N,N
H0543,224,310410,2,0, , ,N,N,N
H0543,224,314228,2,1,4,30,N,N,N
H0543,224,309594,2,0, , ,N,N,N
H0543,224,314229,2,1,4,30,N,N,N
H0543,225,312950,2,1,4,30,N,N,N
H0543,225,1367410,2,0, , ,N,N,N
H0543,225,310410,2,0, , ,N,N,N
H0543,225,314228,2,1,4,30,N,N,N
H0543,225,309594,2,0, , ,N,N,N
H0543,225,314229,2,1,4,30,N,N,N
H0543,226,312950,2,1,4,30,N,N,N
H0543,226,1367410,2,0, , ,N,N,N
H0543,226,310410,2,0, , ,N,N,N
H0543,226,314228,2,1,4,30,N,N,N
H0543,226,309594,2,0, , ,N,N,N
H0543,226,314229,2,1,4,30,N,N,N
H0543,228,312950,2,1,4,30,N,N,N
H0543,228,1367410,2,0, , ,N,N,N
H0543,228,310410,2,0, , ,N,N,N
H0543,228,314228,2,1,4,30,N,N,N
H0543,228,309594,2,0, , ,N,N,N
H0543,228,314229,2,1,4,30,N,N,N
H0543,232,312950,2,1,4,30,N,N,N
H0543,232,1367410,2,0, , ,N,N,N
H0543,232,310410,2,0, , ,N,N,N
H0543,232,314228,2,1,4,30,N,N,N
H0543,232,309594,2,0, , ,N,N,N
H0543,232,314229,2,1,4,30,N,N,N
H0543,234,312950,2,1,4,30,N,N,N
H0543,234,1367410,2,0, , ,N,N,N
H0543,234,310410,2,0, , ,N,N,N
H0543,234,314228,2,1,4,30,N,N,N
H0543,234,309594,2,0, , ,N,N,N
H0543,234,314229,2,1,4,30,N,N,N
H0543,236,312950,2,1,4,30,N,N,N
H0543,236,1367410,2,0, , ,N,N,N
H0543,236,310410,2,0, , ,N,N,N
H0543,236,314228,2,1,4,30,N,N,N
H0543,236,309594,2,0, , ,N,N,N
H0543,236,314229,2,1,4,30,N,N,N
H0543,237,312950,2,1,4,30,N,N,N
H0543,237,1367410,2,0, , ,N,N,N
H0543,237,310410,2,0, , ,N,N,N
H0543,237,314228,2,1,4,30,N,N,N
H0543,237,309594,2,0, , ,N,N,N
H0543,237,314229,2,1,4,30,N,N,N
H0543,238,312950,2,1,4,30,N,N,N
H0543,238,1367410,2,0, , ,N,N,N
H0543,238,310410,2,0, , ,N,N,N
H0543,238,314228,2,1,4,30,N,N,N
H0543,238,309594,2,0, , ,N,N,N
H0543,238,314229,2,1,4,30,N,N,N
H0543,248,312950,2,1,4,30,N,N,N
H0543,248,1367410,2,0, , ,N,N,N
H0543,248,310410,2,0, , ,N,N,N
H0543,248,314228,2,1,4,30,N,N,N
H0543,248,309594,2,0, , ,N,N,N
H0543,248,314229,2,1,4,30,N,N,N
H0543,251,312950,2,1,4,30,N,N,N
H0543,251,1367410,2,0, , ,N,N,N
H0543,251,310410,2,0, , ,N,N,N
H0543,251,314228,2,1,4,30,N,N,N
H0543,251,309594,2,0, , ,N,N,N
H0543,251,314229,2,1,4,30,N,N,N
H0544,58,312950,1,1,4,30,N,N,N
H0544,58,314228,1,1,4,30,N,N,N
H0544,58,314229,1,1,4,30,N,N,N
H0544,66,312950,1,1,4,30,N,N,N
H0544,66,314228,1,1,4,30,N,N,N
H0544,66,314229,1,1,4,30,N,N,N
H0544,69,312950,1,1,4,30,N,N,N
H0544,69,314228,1,1,4,30,N,N,N
H0544,69,314229,1,1,4,30,N,N,N
H0544,108,312950,1,1,4,30,N,N,N
H0544,108,314228,1,1,4,30,N,N,N
H0544,108,314229,1,1,4,30,N,N,N
H0562,9,2598453,1,0, , ,N,N,N
H0562,9,312950,1,1,6,30,N,N,N
H0562,9,402273,1,1,6,30,N,N,N
H0562,9,1367410,1,0, , ,N,N,N
H0562,9,310410,1,0, , ,N,N,N
H0562,9,314228,1,1,6,30,N,N,N
H0562,9,309594,1,0, , ,N,N,N
H0562,9,349478,1,1,6,30,N,N,N
H0562,9,349479,1,1,6,30,N,N,N
H0562,9,349480,1,1,6,30,N,N,N
H0562,9,314229,1,1,6,30,N,N,N
H0562,12,2598453,1,0, , ,N,N,N
H0562,12,312950,1,1,6,30,N,N,N
H0562,12,402273,1,1,6,30,N,N,N
H0562,12,1367410,1,0, , ,N,N,N
H0562,12,310410,1,0, , ,N,N,N
H0562,12,314228,1,1,6,30,N,N,N
H0562,12,309594,1,0, , ,N,N,N
H0562,12,349478,1,1,6,30,N,N,N
H0562,12,349479,1,1,6,30,N,N,N
H0562,12,349480,1,1,6,30,N,N,N
H0562,12,314229,1,1,6,30,N,N,N
H0562,39,2598453,1,0, , ,N,N,N
H0562,39,312950,1,1,6,30,N,N,N
H0562,39,402273,1,1,6,30,N,N,N
H0562,39,1367410,1,0, , ,N,N,N
H0562,39,310410,1,0, , ,N,N,N
H0562,39,314228,1,1,6,30,N,N,N
H0562,39,309594,1,0, , ,N,N,N
H0562,39,349478,1,1,6,30,N,N,N
H0562,39,349479,1,1,6,30,N,N,N
H0562,39,349480,1,1,6,30,N,N,N
H0562,39,314229,1,1,6,30,N,N,N
H0562,79,2598453,1,0, , ,N,N,N
H0562,79,312950,1,1,6,30,N,N,N
H0562,79,402273,1,1,6,30,N,N,N
H0562,79,1367410,1,0, , ,N,N,N
H0562,79,310410,1,0, , ,N,N,N
H0562,79,314228,1,1,6,30,N,N,N
H0562,79,309594,1,0, , ,N,N,N
H0562,79,349478,1,1,6,30,N,N,N
H0562,79,349479,1,1,6,30,N,N,N
H0562,79,349480,1,1,6,30,N,N,N
H0562,79,314229,1,1,6,30,N,N,N
H0562,92,2598453,1,0, , ,N,N,N
H0562,92,312950,1,1,6,30,N,N,N
H0562,92,402273,1,1,6,30,N,N,N
H0562,92,1367410,1,0, , ,N,N,N
H0562,92,310410,1,0, , ,N,N,N
H0562,92,314228,1,1,6,30,N,N,N
H0562,92,309594,1,0, , ,N,N,N
H0562,92,349478,1,1,6,30,N,N,N
H0562,92,349479,1,1,6,30,N,N,N
H0562,92,349480,1,1,6,30,N,N,N
H0562,92,314229,1,1,6,30,N,N,N
H0562,97,2598453,1,0, , ,N,N,N
H0562,97,312950,1,1,6,30,N,N,N
H0562,97,402273,1,1,6,30,N,N,N
H0562,97,1367410,1,0, , ,N,N,N
H0562,97,310410,1,0, , ,N,N,N
H0562,97,314228,1,1,6,30,N,N,N
H0562,97,309594,1,0, , ,N,N,N
H0562,97,349478,1,1,6,30,N,N,N
H0562,97,349479,1,1,6,30,N,N,N
H0562,97,349480,1,1,6,30,N,N,N
H0562,97,314229,1,1,6,30,N,N,N
H0562,125,2598453,1,0, , ,N,N,N
H0562,125,312950,1,1,6,30,N,N,N
H0562,125,402273,1,1,6,30,N,N,N
H0562,125,1367410,1,0, , ,N,N,N
H0562,125,310410,1,0, , ,N,N,N
H0562,125,314228,1,1,6,30,N,N,N
H0562,125,309594,1,0, , ,N,N,N
H0562,125,349478,1,1,6,30,N,N,N
H0562,125,349479,1,1,6,30,N,N,N
H0562,125,349480,1,1,6,30,N,N,N
H0562,125,314229,1,1,6,30,N,N,N
H0562,126,2598453,1,0, , ,N,N,N
H0562,126,312950,1,1,6,30,N,N,N
H0562,126,402273,1,1,6,30,N,N,N
H0562,126,1367410,1,0, , ,N,N,N
H0562,126,310410,1,0, , ,N,N,N
H0562,126,314228,1,1,6,30,N,N,N
H0562,126,309594,1,0, , ,N,N,N
H0562,126,349478,1,1,6,30,N,N,N
H0562,126,349479,1,1,6,30,N,N,N
H0562,126,349480,1,1,6,30,N,N,N
H0562,126,314229,1,1,6,30,N,N,N
H0562,133,2598453,1,0, , ,N,N,N
H0562,133,312950,1,1,6,30,N,N,N
H0562,133,402273,1,1,6,30,N,N,N
H0562,133,1367410,1,0, , ,N,N,N
H0562,133,310410,1,0, , ,N,N,N
H0562,133,314228,1,1,6,30,N,N,N
H0562,133,309594,1,0, , ,N,N,N
H0562,133,349478,1,1,6,30,N,N,N
H0562,133,349479,1,1,6,30,N,N,N
H0562,133,349480,1,1,6,30,N,N,N
H0562,133,314229,1,1,6,30,N,N,N
H0562,136,2598453,1,0, , ,N,N,N
H0562,136,312950,1,1,6,30,N,N,N
H0562,136,402273,1,1,6,30,N,N,N
H0562,136,1367410,1,0, , ,N,N,N
H0562,136,310410,1,0, , ,N,N,N
H0562,136,314228,1,1,6,30,N,N,N
H0562,136,309594,1,0, , ,N,N,N
H0562,136,349478,1,1,6,30,N,N,N
H0562,136,349479,1,1,6,30,N,N,N
H0562,136,349480,1,1,6,30,N,N,N
H0562,136,314229,1,1,6,30,N,N,N
H0562,137,2598453,1,0, , ,N,N,N
H0562,137,312950,1,1,6,30,N,N,N
H0562,137,402273,1,1,6,30,N,N,N
H0562,137,1367410,1,0, , ,N,N,N
H0562,137,310410,1,0, , ,N,N,N
H0562,137,314228,1,1,6,30,N,N,N
H0562,137,309594,1,0, , ,N,N,N
H0562,137,349478,1,1,6,30,N,N,N
H0562,137,349479,1,1,6,30,N,N,N
H0562,137,349480,1,1,6,30,N,N,N
H0562,137,314229,1,1,6,30,N,N,N
H0609,7,312950,2,1,4,30,N,N,N
H0609,7,1367410,2,0, , ,N,N,N
H0609,7,310410,2,0, , ,N,N,N
H0609,7,314228,2,1,4,30,N,N,N
H0609,7,309594,2,0, , ,N,N,N
H0609,7,314229,2,1,4,30,N,N,N
H0609,12,312950,2,1,4,30,N,N,N
H0609,12,1367410,2,0, , ,N,N,N
H0609,12,310410,2,0, , ,N,N,N
H0609,12,314228,2,1,4,30,N,N,N
H0609,12,309594,2,0, , ,N,N,N
H0609,12,314229,2,1,4,30,N,N,N
H0609,25,312950,2,1,4,30,N,N,N
H0609,25,1367410,2,0, , ,N,N,N
H0609,25,310410,2,0, , ,N,N,N
H0609,25,314228,2,1,4,30,N,N,N
H0609,25,309594,2,0, , ,N,N,N
H0609,25,314229,2,1,4,30,N,N,N
H0609,26,312950,2,1,4,30,N,N,N
H0609,26,1367410,2,0, , ,N,N,N
H0609,26,310410,2,0, , ,N,N,N
H0609,26,314228,2,1,4,30,N,N,N
H0609,26,309594,2,0, , ,N,N,N
H0609,26,314229,2,1,4,30,N,N,N
H0609,27,312950,2,1,4,30,N,N,N
H0609,27,1367410,2,0, , ,N,N,N
H0609,27,310410,2,0, , ,N,N,N
H0609,27,314228,2,1,4,30,N,N,N
H0609,27,309594,2,0, , ,N,N,N
H0609,27,314229,2,1,4,30,N,N,N
H0609,28,312950,2,1,4,30,N,N,N
H0609,28,1367410,2,0, , ,N,N,N
H0609,28,310410,2,0, , ,N,N,N
H0609,28,314228,2,1,4,30,N,N,N
H0609,28,309594,2,0, , ,N,N,N
H0609,28,314229,2,1,4,30,N,N,N
H0609,31,312950,2,1,4,30,N,N,N
H0609,31,1367410,2,0, , ,N,N,N
H0609,31,310410,2,0, , ,N,N,N
H0609,31,314228,2,1,4,30,N,N,N
H0609,31,309594,2,0, , ,N,N,N
H0609,31,314229,2,1,4,30,N,N,N
H0609,32,312950,2,1,4,30,N,N,N
H0609,32,1367410,2,0, , ,N,N,N
H0609,32,310410,2,0, , ,N,N,N
H0609,32,314228,2,1,4,30,N,N,N
H0609,32,309594,2,0, , ,N,N,N
H0609,32,314229,2,1,4,30,N,N,N
H0609,33,312950,2,1,4,30,N,N,N
H0609,33,1367410,2,0, , ,N,N,N
H0609,33,310410,2,0, , ,N,N,N
H0609,33,314228,2,1,4,30,N,N,N
H0609,33,309594,2,0, , ,N,N,N
H0609,33,314229,2,1,4,30,N,N,N
H0609,34,312950,2,1,4,30,N,N,N
H0609,34,1367410,2,0, , ,N,N,N
H0609,34,310410,2,0, , ,N,N,N
H0609,34,314228,2,1,4,30,N,N,N
H0609,34,309594,2,0, , ,N,N,N
H0609,34,314229,2,1,4,30,N,N,N
H0609,36,312950,2,1,4,30,N,N,N
H0609,36,1367410,2,0, , ,N,N,N
H0609,36,310410,2,0, , ,N,N,N
H0609,36,314228,2,1,4,30,N,N,N
H0609,36,309594,2,0, , ,N,N,N
H0609,36,314229,2,1,4,30,N,N,N
H0609,37,312950,2,1,4,30,N,N,N
H0609,37,1367410,2,0, , ,N,N,N
H0609,37,310410,2,0, , ,N,N,N
H0609,37,314228,2,1,4,30,N,N,N
H0609,37,309594,2,0, , ,N,N,N
H0609,37,314229,2,1,4,30,N,N,N
H0609,38,312950,2,1,4,30,N,N,N
H0609,38,1367410,2,0, , ,N,N,N
H0609,38,310410,2,0, , ,N,N,N
H0609,38,314228,2,1,4,30,N,N,N
H0609,38,309594,2,0, , ,N,N,N
H0609,38,314229,2,1,4,30,N,N,N
H0609,40,312950,2,1,4,30,N,N,N
H0609,40,1367410,2,0, , ,N,N,N
H0609,40,310410,2,0, , ,N,N,N
H0609,40,314228,2,1,4,30,N,N,N
H0609,40,309594,2,0, , ,N,N,N
H0609,40,314229,2,1,4,30,N,N,N
H0609,42,312950,2,1,4,30,N,N,N
H0609,42,1367410,2,0, , ,N,N,N
H0609,42,310410,2,0, , ,N,N,N
H0609,42,314228,2,1,4,30,N,N,N
H0609,42,309594,2,0, , ,N,N,N
H0609,42,314229,2,1,4,30,N,N,N
H0609,43,312950,2,1,4,30,N,N,N
H0609,43,1367410,2,0, , ,N,N,N
H0609,43,310410,2,0, , ,N,N,N
H0609,43,314228,2,1,4,30,N,N,N
H0609,43,309594,2,0, , ,N,N,N
H0609,43,314229,2,1,4,30,N,N,N
H0609,44,312950,2,1,4,30,N,N,N
H0609,44,1367410,2,0, , ,N,N,N
H0609,44,310410,2,0, , ,N,N,N
H0609,44,314228,2,1,4,30,N,N,N
H0609,44,309594,2,0, , ,N,N,N
H0609,44,314229,2,1,4,30,N,N,N
H0609,45,312950,2,1,4,30,N,N,N
H0609,45,1367410,2,0, , ,N,N,N
H0609,45,310410,2,0, , ,N,N,N
H0609,45,314228,2,1,4,30,N,N,N
H0609,45,309594,2,0, , ,N,N,N
H0609,45,314229,2,1,4,30,N,N,N
H0609,46,312950,2,1,4,30,N,N,N
H0609,46,1367410,2,0, , ,N,N,N
H0609,46,310410,2,0, , ,N,N,N
H0609,46,314228,2,1,4,30,N,N,N
H0609,46,309594,2,0, , ,N,N,N
H0609,46,314229,2,1,4,30,N,N,N
H0609,47,312950,2,1,4,30,N,N,N
H0609,47,1367410,2,0, , ,N,N,N
H0609,47,310410,2,0, , ,N,N,N
H0609,47,314228,2,1,4,30,N,N,N
H0609,47,309594,2,0, , ,N,N,N
H0609,47,314229,2,1,4,30,N,N,N
H0609,48,312950,2,1,4,30,N,N,N
H0609,48,1367410,2,0, , ,N,N,N
H0609,48,310410,2,0, , ,N,N,N
H0609,48,314228,2,1,4,30,N,N,N
H0609,48,309594,2,0, , ,N,N,N
H0609,48,314229,2,1,4,30,N,N,N
H0609,49,312950,2,1,4,30,N,N,N
H0609,49,1367410,2,0, , ,N,N,N
H0609,49,310410,2,0, , ,N,N,N
H0609,49,314228,2,1,4,30,N,N,N
H0609,49,309594,2,0, , ,N,N,N
H0609,49,314229,2,1,4,30,N,N,N
H0609,50,312950,2,1,4,30,N,N,N
H0609,50,1367410,2,0, , ,N,N,N
H0609,50,310410,2,0, , ,N,N,N
H0609,50,314228,2,1,4,30,N,N,N
H0609,50,309594,2,0, , ,N,N,N
H0609,50,314229,2,1,4,30,N,N,N
H0609,51,312950,2,1,4,30,N,N,N
H0609,51,1367410,2,0, , ,N,N,N
H0609,51,310410,2,0, , ,N,N,N
H0609,51,314228,2,1,4,30,N,N,N
H0609,51,309594,2,0, , ,N,N,N
H0609,51,314229,2,1,4,30,N,N,N
H0609,54,312950,2,1,4,30,N,N,N
H0609,54,1367410,2,0, , ,N,N,N
H0609,54,310410,2,0, , ,N,N,N
H0609,54,314228,2,1,4,30,N,N,N
H0609,54,309594,2,0, , ,N,N,N
H0609,54,314229,2,1,4,30,N,N,N
H0609,58,312950,2,1,4,30,N,N,N
H0609,58,1367410,2,0, , ,N,N,N
H0609,58,310410,2,0, , ,N,N,N
H0609,58,314228,2,1,4,30,N,N,N
H0609,58,309594,2,0, , ,N,N,N
H0609,58,314229,2,1,4,30,N,N,N
H0609,59,312950,2,1,4,30,N,N,N
H0609,59,1367410,2,0, , ,N,N,N
H0609,59,310410,2,0, , ,N,N,N
H0609,59,314228,2,1,4,30,N,N,N
H0609,59,309594,2,0, , ,N,N,N
H0609,59,314229,2,1,4,30,N,N,N
H0609,60,312950,2,1,4,30,N,N,N
H0609,60,1367410,2,0, , ,N,N,N
H0609,60,310410,2,0, , ,N,N,N
H0609,60,314228,2,1,4,30,N,N,N
H0609,60,309594,2,0, , ,N,N,N
H0609,60,314229,2,1,4,30,N,N,N
H0609,61,312950,2,1,4,30,N,N,N
H0609,61,1367410,2,0, , ,N,N,N
H0609,61,310410,2,0, , ,N,N,N
H0609,61,314228,2,1,4,30,N,N,N
H0609,61,309594,2,0, , ,N,N,N
H0609,61,314229,2,1,4,30,N,N,N
H0609,62,312950,2,1,4,30,N,N,N
H0609,62,1367410,2,0, , ,N,N,N
H0609,62,310410,2,0, , ,N,N,N
H0609,62,314228,2,1,4,30,N,N,N
H0609,62,309594,2,0, , ,N,N,N
H0609,62,314229,2,1,4,30,N,N,N
H0609,63,312950,2,1,4,30,N,N,N
H0609,63,1367410,2,0, , ,N,N,N
H0609,63,310410,2,0, , ,N,N,N
H0609,63,314228,2,1,4,30,N,N,N
H0609,63,309594,2,0, , ,N,N,N
H0609,63,314229,2,1,4,30,N,N,N
H0609,66,312950,2,1,4,30,N,N,N
H0609,66,1367410,2,0, , ,N,N,N
H0609,66,310410,2,0, , ,N,N,N
H0609,66,314228,2,1,4,30,N,N,N
H0609,66,309594,2,0, , ,N,N,N
H0609,66,314229,2,1,4,30,N,N,N
H0609,67,312950,2,1,4,30,N,N,N
H0609,67,1367410,2,0, , ,N,N,N
H0609,67,310410,2,0, , ,N,N,N
H0609,67,314228,2,1,4,30,N,N,N
H0609,67,309594,2,0, , ,N,N,N
H0609,67,314229,2,1,4,30,N,N,N
H0609,68,312950,2,1,4,30,N,N,N
H0609,68,1367410,2,0, , ,N,N,N
H0609,68,310410,2,0, , ,N,N,N
H0609,68,314228,2,1,4,30,N,N,N
H0609,68,309594,2,0, , ,N,N,N
H0609,68,314229,2,1,4,30,N,N,N
H0609,70,312950,2,1,4,30,N,N,N
H0609,70,1367410,2,0, , ,N,N,N
H0609,70,310410,2,0, , ,N,N,N
H0609,70,314228,2,1,4,30,N,N,N
H0609,70,309594,2,0, , ,N,N,N
H0609,70,314229,2,1,4,30,N,N,N
H0609,71,312950,2,1,4,30,N,N,N
H0609,71,1367410,2,0, , ,N,N,N
H0609,71,310410,2,0, , ,N,N,N
H0609,71,314228,2,1,4,30,N,N,N
H0609,71,309594,2,0, , ,N,N,N
H0609,71,314229,2,1,4,30,N,N,N
H0609,72,312950,2,1,4,30,N,N,N
H0609,72,1367410,2,0, , ,N,N,N
H0609,72,310410,2,0, , ,N,N,N
H0609,72,314228,2,1,4,30,N,N,N
H0609,72,309594,2,0, , ,N,N,N
H0609,72,314229,2,1,4,30,N,N,N
H0609,73,312950,2,1,4,30,N,N,N
H0609,73,1367410,2,0, , ,N,N,N
H0609,73,310410,2,0, , ,N,N,N
H0609,73,314228,2,1,4,30,N,N,N
H0609,73,309594,2,0, , ,N,N,N
H0609,73,314229,2,1,4,30,N,N,N
H0609,75,312950,2,1,4,30,N,N,N
H0609,75,1367410,2,0, , ,N,N,N
H0609,75,310410,2,0, , ,N,N,N
H0609,75,314228,2,1,4,30,N,N,N
H0609,75,309594,2,0, , ,N,N,N
H0609,75,314229,2,1,4,30,N,N,N
H0609,77,312950,2,1,4,30,N,N,N
H0609,77,1367410,2,0, , ,N,N,N
H0609,77,310410,2,0, , ,N,N,N
H0609,77,314228,2,1,4,30,N,N,N
H0609,77,309594,2,0, , ,N,N,N
H0609,77,314229,2,1,4,30,N,N,N
H0609,78,312950,2,1,4,30,N,N,N
H0609,78,1367410,2,0, , ,N,N,N
H0609,78,310410,2,0, , ,N,N,N
H0609,78,314228,2,1,4,30,N,N,N
H0609,78,309594,2,0, , ,N,N,N
H0609,78,314229,2,1,4,30,N,N,N
H0672,1,312950,1,1,6,30,N,N,N
H0672,1,314228,1,1,6,30,N,N,N
H0672,1,314229,1,1,6,30,N,N,N
H0672,3,312950,1,1,6,30,N,N,N
H0672,3,314228,1,1,6,30,N,N,N
H0672,3,314229,1,1,6,30,N,N,N
